,WORD,TITLE,CONTENT,LINK,DATE
275,SAUDI PV,SUNPURE And Powerchina Huadong Partner For 1100MW Saad 2 Project In Saudi Arabia: Introducing PV Cleaning ...,SUNPURE collaborates with Powerchina Huadong to deploy advanced PV cleaning robots for the Saad 2 project in Saudi Arabia part of the groundbreaking Public...,https://solarquarter.com/2024/02/26/sunpure-and-powerchina-huadong-partner-for-1100mw-saad-2-project-in-saudi-arabia-introducing-pv-cleaning-robots-for-enhanced-solar-efficiency/,1 month ago
276,SAUDI PV,Perovskite solar cell with self-assembled organic electron transport layer achieves 21.5% efficiency,Developed by scientists in Saudia Arabia the device is reportedly the most efficient perovskite solar cell ever reported to date with an organic electron...,https://www.pv-magazine.com/2024/03/25/perovskite-solar-cell-with-self-assembled-organic-electron-transport-layer-achieves-21-5-efficiency/,2 weeks ago
277,SAUDI PV,KACST And ACWA Power Collaborate For Clean Energy And Water Desalination Hub In Saudi Arabia,"King Abdulaziz City for Science and Technology (KACST) and ACWA Power join hands to establish a groundbreaking ""Clean Energy and Water Desalination...",https://solarquarter.com/2024/01/29/kacst-and-acwa-power-collaborate-for-clean-energy-and-water-desalination-hub-in-saudi-arabia/,Jan 29 2024
278,SAUDI PV,India Saudi Arabia and UAE top in green hydrogen competitiveness,The United Arab Emirates (UAE) tops in green hydrogen competitiveness with the world's lowest levelized cost of hydrogen (LCoH) of $2.7/kg in 2023 and a...,https://www.pv-magazine-india.com/2024/03/27/india-saudi-arabia-and-uae-top-in-green-hydrogen-competitiveness/,2 weeks ago
279,SAUDI PV,Sunpure to supply PV robotic cleaning solution for the world's largest green hydrogen plant,Sunpure will supply Larsen & Toubro with water-free PV cleaning robots for the world's largest utility-scale hydrogen plant powered entirely by renewable...,https://www.pv-magazine-india.com/2024/03/05/sunpure-to-supply-pv-robotic-cleaning-solution-for-the-worlds-largest-green-hydrogen-plant/,1 month ago
280,SAUDI PV,Larsen & Toubro wins 75 MW floating solar project,Larsen & Toubro an Indian engineering procurement and construction (EPC) specialist has secured a contract to build a 75 MW floating solar plant on a...,https://www.pv-magazine.com/2024/02/08/larsen-toubro-wins-75-mw-floating-solar-project/,Feb 8 2024
281,SAUDI PV,Larsen & Toubro wins 75 MW floating solar project,Larsen & Toubro an Indian multinational EPC provider has secured the contract to build a 75 MW floating solar PV plant on Panchet Dam.,https://www.pv-magazine-india.com/2024/02/07/larsen-toubro-wins-75-mw-floating-solar-project/,Feb 7 2024
282,SAUDI PV,Dubai's high-rise buildings perfect match for building-integrated photovoltaics,Scientists in the Middle East have simulated the use of different building-integrated PV systems on Dubai's high-rise buildings.,https://www.pv-magazine.com/2024/02/14/dubais-high-rise-buildings-perfect-match-for-building-integrated-photovoltaics/,1 month ago
283,SAUDI PV,LONGi Solar Shines at The KSA Green Energy Week 2024,LONGi Solar proudly announces its prominent participation in Saudi Arabia Green Energy Week 2024 held on March 4th-5th in Riyadh at the Hyatt Regency...,https://solarquarter.com/2024/03/05/longi-solar-shines-at-the-ksa-green-energy-week-2024/,1 month ago
284,SAUDI PV,Finance in place for 4.5GW Saudi solar schemes,Register for MEED's guest programme. Acwa Power has announced that three solar photovoltaic (PV) projects in Saudi Arabia with a total combined capacity of...,https://www.meed.com/finance-in-place-for-45gw-saudi-solar-schemes,1 month ago
285,SAUDI PV,Nextracker to supply solar trackers for 1.17 GW Al Kahfah Plant boosting Saudi's renewable drive,Nextracker: This project is a key part of the National Renewable Energy Program aiming to boost renewable energy's share to 50% of Saudi Arabia's energy...,https://energy.economictimes.indiatimes.com/news/renewable/nextracker-to-supply-solar-trackers-for-1-17-gw-al-kahfah-plant-boosting-saudis-renewable-drive/107875030,1 month ago
286,SAUDI PV,ACWA Power and Larsen & Toubro Select Nextracker's All-Terrain Solar Trackers for Al Kahfah Solar Park,Nextracker has been selected for a 1.17 GW installation at the Al Kahfah Solar Power Plant in Saudi Arabia by ACWA Power and Larsen & Toubro.,https://solarquarter.com/2024/02/27/acwa-power-and-larsen-toubro-select-nextrackers-all-terrain-solar-trackers-for-al-kahfah-solar-park/,1 month ago
287,SAUDI PV,Sunpure Signs Contract with L&T to Supply PV Robotic Cleaning Solution for the World's Largest Green Hydrogen ...,Sunpure secures a significant contract with Larsen & Toubro (L&T) to supply intelligent cleaning robots for the world's largest utility-scale hydrogen plant...,https://solarquarter.com/2024/03/11/sunpure-signs-contract-with-lt-to-supply-pv-robotic-cleaning-solution-for-the-worlds-largest-green-hydrogen-plant-at-neom/,1 month ago
288,SAUDI PV,Saudi Power Procurement Company Reveals Bidders For 3700 MW Renewable Energy Projects In Round 5,Saudi Power Procurement Company (SPPC) announces the qualified bidders for the fifth round of National Renewable Energy Program (NREP) projects...,https://solarquarter.com/2024/02/12/saudi-power-procurement-company-reveals-bidders-for-3700-mw-renewable-energy-projects-in-round-5/,Feb 12 2024
289,SAUDI PV,PVH to Supply 1GW Solar Trackers to Ar Rass 2 in Saudi Arabia,PV Hardware (PVH) global manufacturer of solar trackers is set to deliver 957MW of its cutting-edge solar tracking solution to the Ar Rass 2 Solar PV Park...,https://solarquarter.com/2024/03/22/pvh-to-supply-1gw-solar-trackers-to-ar-rass-2-in-saudi-arabia/,2 weeks ago
290,SAUDI PV,Breakdown at Saudi concentrated solar power plant in Morocco costs firm $47 million | REVE News of the wind sector ...,Saudi Arabian renewable energy utility ACWA Power International on Sunday reported a storage breakdown at one of the solar power plants it operates in...,https://www.evwind.es/2024/03/24/breakdown-at-saudi-concentrated-solar-power-plant-in-morocco-costs-firm-47-million/97426,2 weeks ago
291,SAUDI PV,Sunpure Highlights Advancements of ARCS Technology at Saudi Arabia Green Energy Week,Dr. David Zhang CTO of Sunpure highlighted the transformative impact of Automated Robotic Cleaning Systems (ARCS) in solar PV development at Saudi Arabia...,https://solarquarter.com/2024/03/11/sunpure-highlights-advancements-of-arcs-technology-at-saudi-arabia-green-energy-week/,1 month ago
292,SAUDI PV,Week In MiddleEast: L&T Construction Secures Major EPC Contract for UAE's Largest Renewable Generation Plant ...,L&T Construction Secures Major EPC Contract for UAE's Largest Renewable Generation Plant; KACST And ACWA Power Collaborate For Clean Energy And Water...,https://solarquarter.com/2024/02/03/week-in-middleeast-lt-construction-secures-major-epc-contract-for-uaes-largest-renewable-generation-plant-kacst-and-acwa-power-collaborate-for-clean-energy-and-water-desalination-hub-i/,Feb 3 2024
293,SAUDI PV,PVH to Provide 1GW Solar Tracking Solution to Ar Rass 2 Project in Saudi Arabia,Discover PVH's cutting-edge solar tracking solutions for the Ar Rass 2 Solar PV Park supported by ACWA Power. A milestone in Saudi Arabia's sustainable...,https://solarquarter.com/2024/03/26/pvh-to-provide-1gw-solar-tracking-solution-to-ar-rass-2-project-in-saudi-arabia/,2 weeks ago
294,SAUDI PV,SUNPURE signs contract with L&T to supply PV Robotic Cleaning Solution for the World's Largest Green Hydrogen ...,SUNPURE signs contract with L&T to supply PV Robotic Cleaning Solution for the World's Largest Green Hydrogen plant at NEOM.,https://hydrogen-central.com/sunpure-signs-contract-with-lt-to-supply-pv-robotic-cleaning-solution-for-the-worlds-largest-green-hydrogen-plant-at-neom/,1 month ago
295,SAUDI PV,Saint-Gobain 10 MW solar powered glass factory in progress,Business finance and regulation news in the Arab world — Enterprise The morning business news brand that global investors and domestic leaders trust for...,https://enterprise.news/climate/en/news/story/93cfd03d-1ec6-4ad4-9a13-cda3b136e8e1/Saint-Gobain%2010%20MW%20solar%20powered%20glass%20factory%20in%20progress,2 weeks ago
296,SAUDI PV,Firms prepare 800MW Neom solar bids,The project will be located southwest of the Tabuk region in northwestern Saudi Arabia.,https://www.meed.com/firms-prepare-800mw-neom-solar-bids,Feb 12 2024
297,SAUDI PV,Week In MiddleEast: Oman Convention and Exhibition Centre Collaborates with TotalEnergies for Solar Photovoltaic ...,Oman Convention and Exhibition Centre Collaborates with TotalEnergies for Solar Photovoltaic Project; Sunpure Signs Contract with L&T to Supply PV Robotic...,https://solarquarter.com/2024/03/16/week-in-middleeast-oman-convention-and-exhibition-centre-collaborates-with-totalenergies-for-solar-photovoltaic-project-sunpure-signs-contract-with-lt-to-supply-pv-robotic-cleaning-solution-for/,3 weeks ago
298,SAUDI PV,Saudi Arabia prequalifies 23 companies for 3.7GW of solar power projects,Round 5 of the National Renewable Energy Programme comprises 4 solar PV IPPs.,https://www.zawya.com/en/projects/utilities/saudi-arabia-prequalifies-23-companies-for-37gw-of-solar-power-projects-wqsghhn1,Feb 9 2024
299,SAUDI PV,L&T secures lucrative power contracts in the GCC and India including floating solar pv project,In Saudi Arabia L&T has been awarded a turnkey contract for the construction of a 380kV Substation . L&T secures lucrative power contracts in the GCC and...,https://www.utilities-me.com/news/lt-secures-lucrative-power-contracts-in-the-gcc-and-india-including-floating-solar-pv-project,Feb 7 2024
300,SAUDI PV,Saudi's SPPC announces qualified bidders for the 5th round of renewable energy projects with a total capacity of 3700 MW,Riyadh: The Saudi Power Procurement Company (SPPC) has issued the list of qualified bidders for the fifth round of renewable energy projects under the...,https://www.zawya.com/en/business/energy/saudis-sppc-announces-qualified-bidders-for-the-5th-round-of-renewable-energy-projects-with-a-total-capacity-of-3700-mw-l8fobfi7,Feb 8 2024
301,SAUDI PV,ACWA Power fulfills terms to withdraw funding for SAR8.6B PV solar plants,ACWA Power Co.announced the fulfillment of the conditions precedent to the drawdown of thecredit facilities to fund Ar Raas 2 Saad 2 and Al Kahfah so.,https://www.argaam.com/en/article/articledetail/id/1705543,1 month ago
302,SAUDI PV,Saudi Arabia advances its solar ambitions by prequalifying 23 major companies for 3.7GW projects,This round covers four solar photovoltaic (PV) Independent Power Plant (IPP) projects totalling 3700 megawatts (MW) . Saudi Arabia advances its solar...,https://www.utilities-me.com/utilities/saudi-arabia-advances-its-solar-ambitions-by-prequalifying-23-major-companies-for-3-7gw-projects,Feb 12 2024
303,SAUDI PV,Neom to award Gayal wind farm in Q2,The 1200MW wind far is located northwest of the former town of Gayal in Tabuk.,https://www.meed.com/neom-to-award-gayal-wind-farm-in-q2,Feb 12 2024
304,SAUDI PV,SPPC prequalifies firms for 3700MW of solar projects,23 utility project developers have been prequalified for the fifth round of solar projects coming up across Saudi Arabia says the SPPC.,https://meconstructionnews.com/59121/sppc-prequalifies-firms-for-3700mw-of-solar-projects,Feb 12 2024
305,SAUDI PV,ACWA Power secures $2.3 billion financing for major Saudi solar projects,The financing arrangement is a major milestone as it allows access to senior loans constituting the largest portion of project financing .,https://www.utilities-me.com/news/acwa-power-secures-2-3-billion-financing-for-major-saudi-solar-projects,1 month ago
306,SAUDI PV,Trina Solar powers Saudi desalination with vertex N 700W+ Series Modules,Trina Solar has successfully powered a major desalination plant in Jubail Saudi Arabia with its Vertex N 700W+ series solar PV modules.,https://www.utilities-me.com/news/trina-solar-powers-saudi-desalination-with-vertex-n-700w-series-modules,1 week ago
307,SAUDI PV,India must engage with Riyadh to get IMEC going,It is in India's strategic and economic interest to push for IMEC which is now stuck in the Middle East quagmire.,https://www.thehindubusinessline.com/opinion/india-must-engage-with-riyadh-to-get-imec-going/article67910856.ece,1 month ago
308,SAUDI PV,L&T Construction Wins 75MW Order For Floating PV On Panchet Dam,Larssen & Toubro (L&T) an Indian multinational company engaged in EPC Projects Hi-Tech Manufacturing and Services recently bagged an order to establish a.,https://www.saurenergy.com/solar-energy-news/lt-construction-wins-75mw-order-for-floating-pv-in-jharkhand,Feb 8 2024
309,SAUDI PV,PVH to supply solar trackers for Saudi project,PV Hardware (PVH) global manufacturer of solar trackers is set to deliver 957MW of its solar tracking solution to the Ar Rass 2 Solar PV Park.,https://technicalreviewmiddleeast.com/power-a-water/pvh-to-supply-solar-trackers-for-saudi-project,2 weeks ago
310,SAUDI PV,Badminton Asia Team Championships 2024: Teams full schedule live streaming and everything else you need to know,The Indian contingent for the tournament that gets underway on 13 February comprises leading names such as PV SIndhu HS Prannoy Lakshya Sen etc.,https://www.firstpost.com/sports/badminton-news/badminton-asia-team-championships-2024-batc-live-streaming-telecast-teams-format-groups-venue-13717882.html,Feb 12 2024
311,SAUDI PV,SPPC announces qualified bidders for Round 5 of renewable energy projects,The Saudi Power Procurement Co. (SPPC) issued the list of qualified bidders for Round 5 of renewable energy projects under the National Renewable Ener.,https://www.argaam.com/en/article/articledetail/id/1703933,Feb 9 2024
312,SAUDI PV,EDF wins Al Ajban solar contract,EDF has won three solar IPP contracts in the GCC over the past 12 months.,https://www.meed.com/edf-wins-al-ajban-solar-contract,1 month ago
313,SAUDI PV,EDF Awarded 1.5GW Al Ajban Solar Contract,Al Ajban Solar Contract for the development of Abu Dhabi third utility-scale solar photovoltaic independent power project has been recently awarded by...,https://constructionreviewonline.com/biggest-projects/edf-awarded-1-5gw-al-ajban-solar-contract/,1 month ago
314,SAUDI SOLAR FARM,Solar PPAs viable in Saudi Arabia at prices above $26.10/MWh,Saudi scientists have determined the current price threshold for power purchase agreements (PPA) that could make large-scale PV and wind power projects...,https://www.pv-magazine.com/2024/01/17/solar-ppas-viable-in-saudi-arabia-at-prices-above-26-10-mwh/,Jan 17 2024
315,SAUDI SOLAR FARM,Saudi's SPPC unveils qualified bidders for 3.7GW solar projects,The Saudi Power Procurement Company (SPPC) has unveiled the qualified bidders for the fifth round of 3.7GW solar projects under the National Renewable...,https://www.pv-tech.org/saudi-arabia-announces-successful-bidders-for-3-7gw-solar-projects/,Feb 9 2024
316,SAUDI SOLAR FARM,Saudi Arabia announces qualified bidders for 3.7GW solar projects,The Saudi Power Procurement Company (SPPC) has disclosed a list of qualified bidders for a fifth round of solar projects.,https://www.power-technology.com/news/saudi-arabia-announces-bidders-3-7gw-solar/,Feb 12 2024
317,SAUDI SOLAR FARM,Nextracker wins 1.17-GW order for Saudi Al Kahfah solar project,US solar tracker maker Nextracker Inc (NASDAQ:NXT) announced today that it has been contracted to equip a 1.17-GW installation at the Al Kahfah Solar Power.,https://renewablesnow.com/news/nextracker-wins-117-gw-order-for-saudi-al-kahfah-solar-project-849184/,1 month ago
318,SAUDI SOLAR FARM,Al Kahfah Solar Power Project: Advancing Saudi Arabia's Renewable Energy Goals with Cutting-Edge Technology and ...,Al Kahfah Solar Power Project: Advancing Saudi Arabia's Renewable Energy Goals with Cutting-Edge Technology and Strategic Partnerships ... Al Kahfah stands as one...,https://solarquarter.com/2024/02/21/al-kahfah-solar-power-project-advancing-saudi-arabias-renewable-energy-goals-with-cutting-edge-technology-and-strategic-partnerships/,1 month ago
319,SAUDI SOLAR FARM,Massive solar farms could provoke rainclouds in the desert,In the United Arab Emirates water is more valuable than oil. To support the needs of its desert-dwelling residents the UAE relies on expensive...,https://www.science.org/content/article/massive-solar-farms-could-provoke-rainclouds-desert,Feb 6 2024
320,SAUDI SOLAR FARM,ACWA Power and Larsen & Toubro Select Nextracker's All-Terrain Solar Trackers for Al Kahfah Solar Park,New Al Kahfah Solar Power Plant at 1.17 GW to play key role in Badeel and ACWA Power efforts to advance Saudi National Renewable Energy Program...,https://www.businesswire.com/news/home/20240220787134/en/ACWA-Power-and-Larsen-Toubro-Select-Nextracker%E2%80%99s-All-Terrain-Solar-Trackers-for-Al-Kahfah-Solar-Park,1 month ago
321,SAUDI SOLAR FARM,The groundbreaking solar project helping to power a brighter tomorrow,The world is facing the challenge of a fast transition from fossil fuels to reliable affordable and clean energy alternatives. Saudi Arabia's Public...,https://www.bbc.com/storyworks/future/funding-new-human-futures/the-groundbreaking-solar-project-helping-to-power-a-brighter-tomorrow-,2 weeks ago
322,SAUDI SOLAR FARM,ACWA Power to build 1000-megawatt solar power plant in Iraq,Baghdad (IraqiNews.com) – The Iraqi Minister of Electricity Ziyad Ali Fadel announced on Wednesday that an agreement has been reached with the Saudi...,https://www.iraqinews.com/iraq/acwa-power-to-build-1000-megawatt-solar-power-plant-in-iraq/,1 month ago
323,SAUDI SOLAR FARM,24 companies qualify for 3.7GW Saudi solar round,A total of 24 companies have qualified for the fifth round of renewable energy projects under the National Renewable Energy Program (NREP)...,https://renews.biz/91161/24-companies-qualify-for-37gw-saudi-solar-round/,Feb 9 2024
324,SAUDI SOLAR FARM,Saudi Arabia's Masco to build 60 MW solar power plant in Bosnia,The government of Bosnia and Herzegovina's Serb Republic said it has signed a Memorandum of Understanding (MoU) with Saudi Arabia's construction company Ma.,https://seenews.com/news/saudi-arabias-masco-to-build-60-mw-solar-power-plant-in-bosnia-850380,1 month ago
325,SAUDI SOLAR FARM,Iran's Renewables Ambitions Dwindle Amidst Regional Surge,Iran fell significantly short of its renewable energy capacity expansion target for the last fiscal year which ended on March 19.,https://www.iranintl.com/en/202403208882,3 weeks ago
326,SAUDI SOLAR FARM,ACWA Power secures US$2.3 billion in loan funding for 4.55GW Saudi solar portfolio,Saudi power developer ACWA Power has secured loan financing of US$2.3 billion (SAR8.6 billion) to support the construction of three new solar projects in...,https://www.pv-tech.org/acwa-power-secures-us2-3-billion-in-loan-funding-for-4-55gw-saudi-solar-portfolio/,1 month ago
327,SAUDI SOLAR FARM,PV may help CSP reduce its LCOE by 18% in Saudi Arabia,Researchers have found that the current levelized cost of energy (LCOE) for concentrated solar power (CPS) plant in Saudi Arabia could be as low as...,https://www.pv-magazine.com/2024/01/26/csp-combined-with-pv-could-reduce-lcoe-by-18-in-saudi-arabia/,Jan 26 2024
328,SAUDI SOLAR FARM,El Paso Electric Breaks Ground on 10 MW Solar Facility Unveils Expansion Plans for Texas Community Solar Program ...,El Paso Electric (EPE) has initiated construction on a 10-megawatt (MW) solar facility as part of its ongoing efforts to expand the Texas Community Solar...,https://solarquarter.com/2024/02/03/el-paso-electric-breaks-ground-on-10-mw-solar-facility-unveils-expansion-plans-for-texas-community-solar-program-with-edf-renewables-partnership/,Feb 3 2024
329,SAUDI SOLAR FARM,ACWA Power to complete 200-MW solar project in Egypt by April,Saudi electricity producer and water desalination company ACWA Power Co (TADAWUL:2082) will complete the construction of the 200-MW Kom Ombo solar project.,https://renewablesnow.com/news/acwa-power-to-complete-200-mw-solar-project-in-egypt-by-april-846230/,Jan 22 2024
330,SAUDI SOLAR FARM,Saudi Arabia identifies 1200 sites for wind solar projects,The Saudi energy minister Abdulaziz bin Salman Al Saud says a team of experts have conducted a geographic survey to identify 1200 sites for wind and solar...,https://www.pv-magazine.com/2024/01/25/saudi-arabia-identifies-1200-sites-for-wind-solar-projects/,Jan 25 2024
331,SAUDI SOLAR FARM,PV Hardware supplies 957MW of trackers to Saudi project,Spanish solar tracker producer PV Hardware has announced that it will supply 957MW of trackers to a solar PV project in Saudi Arabia.,https://www.pv-tech.org/pv-hardware-trackers-to-ar-rass-2-project/,2 weeks ago
332,SAUDI SOLAR FARM,Week In MiddleEast: Jordan Invites Bids For 5 MWp Azraq II Solar Power Plant; SUNPURE And Powerchina Huadong ...,Jordan Invites Bids For 5 MWp Azraq II Solar Power Plant; SUNPURE And Powerchina Huadong Partner For 1100MW Saad 2 Project In Saudi Arabia: Introducing PV...,https://solarquarter.com/2024/03/02/week-in-middleeast-jordan-invites-bids-for-5-mwp-azraq-ii-solar-power-plant-sunpure-and-powerchina-huadong-partner-for-1100mw-saad-2-project-in-saudi-arabia-introducing-pv-cleaning-robots-for-enhan/,1 month ago
333,SAUDI SOLAR FARM,Iraq close to agreeing 1-GW solar project with ACWA Power,Iraq's Ministry of Electricity is close to signing a contract with Saudi electricity producer and water desalination company ACWA Power Co (TADAWUL:2082) f.,https://renewablesnow.com/news/iraq-close-to-agreeing-1-gw-solar-project-with-acwa-power-848658/,1 month ago
334,SAUDI SOLAR FARM,Breakdown at Saudi concentrated solar power plant in Morocco costs firm $47 million | REVE News of the wind sector ...,Saudi Arabian renewable energy utility ACWA Power International on Sunday reported a storage breakdown at one of the solar power plants it operates in...,https://www.evwind.es/2024/03/24/breakdown-at-saudi-concentrated-solar-power-plant-in-morocco-costs-firm-47-million/97426,2 weeks ago
335,SAUDI SOLAR FARM,Steel clad hub at Turkey solar farm highlights renewable energy,The 3.2 million panel solar farm Kalyon Karapınar Solar Power Plant in Turkey is clad is shimmering steel panels.,https://www.greenprophet.com/2024/03/steel-clad-hub-at-solar-farm-kalyon-karapinar/,1 month ago
336,SAUDI SOLAR FARM,Nextracker to supply solar trackers for 1.17 GW Al Kahfah Plant boosting Saudi's renewable drive,Nextracker: This project is a key part of the National Renewable Energy Program aiming to boost renewable energy's share to 50% of Saudi Arabia's energy...,https://energy.economictimes.indiatimes.com/news/renewable/nextracker-to-supply-solar-trackers-for-1-17-gw-al-kahfah-plant-boosting-saudis-renewable-drive/107875030,1 month ago
337,SAUDI SOLAR FARM,Power Technology,The Saudi Power Procurement Company (SPPC) a company responsible for procuring power in Saudi Arabia has disclosed a list of qualified bidders for a fifth...,https://www.power-technology.com/newsletters/saudi-arabia-announces-bidders-3-7gw-solar/,Feb 12 2024
338,SAUDI SOLAR FARM,Solar farm online at world’s largest renewables development,Efforts to develop the world's largest renewable energy plant have moved forward in India with a 551MW solar farm coming online in Khavda Gujarat.,https://www.theengineer.co.uk/content/news/solar-farm-online-at-world-s-largest-renewables-development/,1 month ago
339,SAUDI SOLAR FARM,Nextracker supplies 1.1 GW PV plant in Saudi Arabia,Nextracker was selected by ACWA Power and Larsen & Toubro to provide its all-terrain tracker NX Horizon-XTR for a 1.17 GW installation at Al Kahfah.,https://www.pveurope.eu/solar-parks/trackers-nextracker-supplies-11-gw-pv-plant-saudi-arabia,1 month ago
340,SAUDI SOLAR FARM,Jordan Invites Bids For 5 MWp Azraq II Solar Power Plant,The Jordanian Ministry of Energy and Mineral Resources (MEMR) opens an international tender for the Azraq II Solar Power Plant a 5.0 MW grid-connected...,https://solarquarter.com/2024/02/29/jordan-invites-bids-for-5-mwp-azraq-ii-solar-power-plant/,1 month ago
341,SAUDI SOLAR FARM,Week In MiddleEast: Saudi Power Procurement Company Reveals Bidders For 3700 MW Renewable Energy Projects ...,Saudi Power Procurement Company Reveals Bidders For 3700 MW Renewable Energy Projects In Round 5; Bahrain's EWA Initiates Tender For 90-100 MW Al Dur Solar...,https://solarquarter.com/2024/02/17/week-in-middleeast-saudi-power-procurement-company-reveals-bidders-for-3700-mw-renewable-energy-projects-in-round-5-bahrains-ewa-initiates-tender-for-90-100-mw-al-dur-solar-pv-power-station/,1 month ago
342,SAUDI SOLAR FARM,Iraq nears deal for 1GW solar power plant in Najaf,Iraq's Ministry of Electricity announced on Wednesday the imminent signing of a contract with Saudi Arabia's ACWA Power to build and operate a...,https://www.zawya.com/en/projects/utilities/iraq-nears-deal-for-1gw-solar-power-plant-in-najaf-phvqx0d8,1 month ago
343,SAUDI SOLAR FARM,Saudi Arabia prequalifies 23 companies for 3.7GW of solar power projects,Round 5 of the National Renewable Energy Programme comprises 4 solar PV IPPs.,https://www.zawya.com/en/projects/utilities/saudi-arabia-prequalifies-23-companies-for-37gw-of-solar-power-projects-wqsghhn1,Feb 9 2024
344,SAUDI SOLAR FARM,El Gouna City And SolarizEgypt Expand Solar Power Plant Doubling Capacity For Sustainable Energy,El Gouna City partners with SolarizEgypt to boost its solar photovoltaic power plant investing $6.5 million in a 7.2MW expansion.,https://solarquarter.com/2024/02/28/el-gouna-city-and-solarizegypt-expand-solar-power-plant-doubling-capacity-for-sustainable-energy/,1 month ago
345,SAUDI SOLAR FARM,Larsen & Toubro wins 75 MW floating solar project,Larsen & Toubro an Indian engineering procurement and construction (EPC) specialist has secured a contract to build a 75 MW floating solar plant on a...,https://www.pv-magazine.com/2024/02/08/larsen-toubro-wins-75-mw-floating-solar-project/,Feb 8 2024
346,SAUDI SOLAR FARM,MOROCCO: forced shutdown of Noor III thermodynamic solar power plant could cost $47m,Independent power producer (IPP) Acwa Power could record a loss of $47 million following the forced shutdown of its Noor III thermodynamic solar power plant...,https://www.afrik21.africa/en/morocco-forced-shutdown-of-noor-iii-thermodynamic-solar-power-plant-could-cost-47m/,2 weeks ago
347,SAUDI SOLAR FARM,SUNPURE And Powerchina Huadong Partner For 1100MW Saad 2 Project In Saudi Arabia: Introducing PV Cleaning ...,SUNPURE collaborates with Powerchina Huadong to deploy advanced PV cleaning robots for the Saad 2 project in Saudi Arabia part of the groundbreaking Public...,https://solarquarter.com/2024/02/26/sunpure-and-powerchina-huadong-partner-for-1100mw-saad-2-project-in-saudi-arabia-introducing-pv-cleaning-robots-for-enhanced-solar-efficiency/,1 month ago
348,SAUDI SOLAR FARM,Saint-Gobain 10 MW solar powered glass factory in progress,Business finance and regulation news in the Arab world — Enterprise The morning business news brand that global investors and domestic leaders trust for...,https://enterprise.news/climate/en/news/story/93cfd03d-1ec6-4ad4-9a13-cda3b136e8e1/Saint-Gobain%2010%20MW%20solar%20powered%20glass%20factory%20in%20progress,2 weeks ago
349,SAUDI SOLAR FARM,Saudi solar plant in Morocco suffers breakdown with cost estimated $47 million,Saudi solar plant in Morocco suffers breakdown with cost estimated $47 million. Renewable energy utility ACWA Power International reported a storage...,https://en.yabiladi.com/articles/details/148044/saudi-solar-plant-morocco-suffers.html,2 weeks ago
350,SAUDI SOLAR FARM,EDF Total Samsung eye 3700MW Saudi solar projects,Saudi Power Procurement Company (SPPC) has announced that a total of 23 utility project developers have been prequalified for the fifth round of solar...,https://www.zawya.com/en/business/energy/edf-total-samsung-eye-3700mw-saudi-solar-projects-g4itc10m,Feb 10 2024
351,SAUDI SOLAR FARM,Saudi Arabia-Kazakhstan Energy Collaboration: Strategic Program Signed In Astana,In a landmark event in Astana Kazakhstan an executive program for energy cooperation was signed in the presence of President Kassym-Jomart Tokayev.,https://solarquarter.com/2024/03/11/saudi-arabia-kazakhstan-energy-collaboration-strategic-program-signed-in-astana/,1 month ago
352,SAUDI SOLAR FARM,Oil executives talk down rapid shift to green energy as profits boom,Fossil fuel companies sound emboldened at Houston gathering despite new warnings over climate change.,https://www.ft.com/content/2379f038-0a08-4e0e-b9b6-8411dc067f52,2 weeks ago
353,SAUDI SOLAR FARM,Firms prepare 800MW Neom solar bids,The project will be located southwest of the Tabuk region in northwestern Saudi Arabia.,https://www.meed.com/firms-prepare-800mw-neom-solar-bids,Feb 12 2024
354,SAUDI SOLAR FARM,Government of Belize Progresses with 60-Megawatt Solar Power Plant Project,The Government of Belize is pushing full steam ahead with its plan to construct a 60-megawatt solar power.,https://lovefm.com/government-of-belize-progresses-with-60-megawatt-solar-power-plant-project/,1 month ago
355,SAUDI SOLAR FARM,Arizona communities sink after Saudi Arabia pumps water out of the state: 'It's horrific',Arizona took steps to rectify the overuse of water in October but it's still dealing with the aftermath of years' worth of drilling.,https://www.thecooldown.com/green-business/arizona-sinking-groundwater-drilling-industrial-agriculture/,1 month ago
356,SAUDI SOLAR FARM,LONGi Solar Shines at The KSA Green Energy Week 2024,LONGi Solar proudly announces its prominent participation in Saudi Arabia Green Energy Week 2024 held on March 4th-5th in Riyadh at the Hyatt Regency...,https://solarquarter.com/2024/03/05/longi-solar-shines-at-the-ksa-green-energy-week-2024/,1 month ago
357,SAUDI SOLAR FARM,Saudi Arabia's $1 trillion giga-project 'The Line' shown in new perspective in incredible satellite images,Satellite images captured over Saudi Arabia's desert offer an impressive new perspective on the country's futuristic project 'The Line'.,https://www.unilad.com/news/travel/the-line-saudi-arabia-satellite-images-new-perspective-235639-20240222,1 month ago
358,SAUDI SOLAR FARM,SPPC prequalifies firms for 3700MW of solar projects,23 utility project developers have been prequalified for the fifth round of solar projects coming up across Saudi Arabia says the SPPC.,https://meconstructionnews.com/59121/sppc-prequalifies-firms-for-3700mw-of-solar-projects,Feb 12 2024
359,SAUDI SOLAR FARM,Genesis starts construction of Canterbury solar farm,A new solar farm near Christchurch set to power 13000 homes is officially under construction as Genesis Energy ramps up its renewable energy efforts with...,https://businessdesk.co.nz/article/listed-companies/genesis-starts-construction-of-canterbury-solar-farm,Jan 15 2024
